Id,Time[ns],SD card (SD mode): Raw bits,SD card (SD mode): Decoded bits,SD card (SD mode): Decoded fields,SD card (SD mode): Fields,SD card (SD mode): Commands
3601,3558962184.00,0,,Stuff bits,Argument: 0x00000000,
3602,3558962224.00,0,,,,
3603,3558962264.00,0,,,,
3604,3558962304.00,0,,,,
3605,3558962344.00,0,,,,
3606,3558962368.00,0,,,,
3607,3558962384.00,0,,,,
3608,3558962408.00,0,,,,
3609,3558962424.00,0,,,,
3610,3558962448.00,0,,,,
3611,3558962464.00,0,,,,
3612,3558962488.00,0,,,,
3613,3558962528.00,0,,,,
3614,3558962568.00,0,,,,
3615,3558962608.00,0,,,,
3616,3558962672.00,0,,,,
3617,3558962688.00,0,,,,
3618,3558962712.00,0,,,,
3619,3558962728.00,0,,,,
3620,3558962752.00,0,,,,
3621,3558962792.00,0,,,,
3622,3558962832.00,0,,,,
3623,3558962872.00,0,,,,
3624,3558962912.00,0,,,,
3625,3558962936.00,0,,,,
3626,3558962952.00,0,,,,
3627,3558962976.00,0,,,,
3628,3558963096.00,0,,,,
3629,3558963320.00,0,,,,
3630,3558963360.00,0,,,,
3631,3558963440.00,0,,,,
3632,3558963464.00,0,,,,
3633,3558963480.00,0,,,CRC: 0x0,
3634,3558963504.00,0,,,,
3635,3558963520.00,0,,,,
3636,3558963544.00,0,,,,
3637,3558963584.00,0,,,,
3638,3558963624.00,0,,,,
3639,3558963664.00,0,,,,
3640,3558963704.00,0,,,End bit,
3641,3879712152.00,0,,,Start bit,CMD0 (GO_IDLE_STATE): Reset all SD cards
3642,3879712168.00,1,,,Transmission: host,
3643,3879712192.00,0,,,Command: GO_IDLE_STATE (0),
3644,3879712208.00,0,,,,
3645,3879712232.00,0,,,,
3646,3879712272.00,0,,,,
3647,3879712312.00,0,,,,
3648,3879712336.00,0,,,,
3649,3879712352.00,0,,Stuff bits,Argument: 0x00000000,
3650,3879712376.00,0,,,,
3651,3879712392.00,0,,,,
3652,3879712416.00,0,,,,
3653,3879712456.00,0,,,,
3654,3879712496.00,0,,,,
3655,3879712536.00,0,,,,
3656,3879712560.00,0,,,,
3657,3879712576.00,0,,,,
3658,3879712600.00,0,,,,
3659,3879712680.00,0,,,,
3660,3879712720.00,0,,,,
3661,3879712760.00,0,,,,
3662,3879712784.00,0,,,,
3663,3879712800.00,0,,,,
3664,3879712824.00,0,,,,
3665,3879712864.00,0,,,,
3666,3879712904.00,0,,,,
3667,3883208448.00,0,,,,
3668,3883208488.00,0,,,,
3669,3883208504.00,0,,,,
3670,3883208528.00,0,,,,
3671,3883208568.00,0,,,,
3672,3883208608.00,0,,,,
3673,3883208632.00,0,,,,
3674,3883208648.00,0,,,,
3675,3883208672.00,0,,,,
3676,3883208688.00,0,,,,
3677,3883208712.00,0,,,,
3678,3883208728.00,0,,,,
3679,3883208752.00,0,,,,
3680,3883208792.00,0,,,,
3681,3883208832.00,0,,,CRC: 0x0,
3682,3883208856.00,0,,,,
3683,3883208872.00,0,,,,
3684,3883208896.00,0,,,,
3685,3883208936.00,0,,,,
3686,3883208952.00,0,,,,
3687,3883208976.00,0,,,,
3688,3883209016.00,0,,,End bit,
3689,3929970584.00,0,,,Start bit,CMD30 (SEND_WRITE_PROT): CMD30
3690,3929970624.00,1,,,Transmission: host,
3691,3929970664.00,0,,,Command: SEND_WRITE_PROT (30),
3692,3929970704.00,1,,,,
3693,3929970768.00,1,,,,
3694,3929970808.00,1,,,,
3695,3929970848.00,1,,,,
3696,3929970888.00,0,,,,
3697,3929970928.00,0,,,Argument: 0x00000000,
3698,3929970968.00,0,,,,
3699,3929971008.00,0,,,,
3700,3929971048.00,0,,,,
3701,3929971192.00,0,,,,
3702,3929971232.00,0,,,,
3703,3929971272.00,0,,,,
3704,3929971312.00,0,,,,
3705,3934004872.00,0,,,,
3706,3934004896.00,0,,,,
3707,3934004912.00,0,,,,
3708,3934004936.00,0,,,,
3709,3934004976.00,0,,,,
3710,3934005016.00,0,,,,
3711,3934005056.00,0,,,,
3712,3934005080.00,0,,,,
3713,3934005096.00,0,,,,
3714,3934005120.00,0,,,,
3715,3934005136.00,0,,,,
3716,3934005160.00,0,,,,
3717,3934005176.00,0,,,,
3718,3934005200.00,0,,,,
3719,3934005216.00,0,,,,
3720,3934005240.00,0,,,,
3721,3934005256.00,0,,,,
3722,3934005280.00,0,,,,
3723,3934005320.00,0,,,,
3724,3934005360.00,0,,,,
3725,3934005400.00,0,,,,
3726,3934005440.00,0,,,,
3727,3934005464.00,0,,,,
3728,3934005480.00,0,,,,
3729,3934005504.00,0,,,CRC: 0x0,
3730,3934005520.00,0,,,,
3731,3934005544.00,0,,,,
3732,3934005560.00,0,,,,
3733,3934005584.00,0,,,,
3734,3934005624.00,0,,,,
3735,3934005664.00,0,,,,
3736,3934005784.00,0,,,End bit,
3737,3934006048.00,0,,,Start bit,Response: R1
3738,3934006128.00,0,,,Transmission: card,
3739,3934006152.00,0,,,Command: GO_IDLE_STATE (0),
3740,3934006168.00,0,,,,
3741,3934006192.00,0,,,,
3742,3934006208.00,0,,,,
3743,3934006232.00,0,,,,
3744,3934006248.00,0,,,,
3745,3934006272.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
3746,3934006312.00,0,ADDRESS_ERROR,,,
3747,3934006352.00,0,BLOCK_LEN_ERROR,,,
3748,3934006392.00,0,ERASE_SEQ_ERROR,,,
3749,3934006432.00,0,ERASE_PARAM,,,
3750,3934006472.00,0,WP_VIOLATION,,,
3751,3934006512.00,0,CARD_IS_LOCKED,,,
3752,3934006536.00,0,LOCK_UNLOCK_FAILED,,,
3753,3934006576.00,0,COM_CRC_ERROR,,,
3754,3934006656.00,0,ILLEGAL_COMMAND,,,
3755,3934006696.00,0,CARD_ECC_FAILED,,,
3756,3934006736.00,0,CC_ERROR,,,
3757,3934006776.00,0,ERROR,,,
3758,3934006816.00,0,Reserved,,,
3759,3934044632.00,0,Reserved for DEFERRED_RESPONSE,,,
3760,3934044672.00,0,CSD_OVERWRITE,,,
3761,3934044712.00,0,WP_ERASE_SKIP,,,
3762,3934044736.00,0,CARD_ECC_DISABLED,,,
3763,3934044752.00,0,ERASE_RESET,,,
3764,3934044776.00,0,CURRENT_STATE,,,
3765,3934044792.00,0,,,,
3766,3934044816.00,0,,,,
3767,3934044832.00,0,,,,
3768,3934044856.00,0,READY_FOR_DATA,,,
3769,3934044896.00,0,RSVD,,,
3770,3934044936.00,0,FX_EVENT,,,
3771,3934044976.00,0,APP_CMD,,,
3772,3934045000.00,0,Reserved for SDIO card,,,
3773,3934045016.00,0,AKE_SEQ_ERROR,,,
3774,3934045040.00,0,Reserved for application specific commands,,,
3775,3934045056.00,0,Reserved for manufacturer test mode,,,
3776,3934045080.00,0,,,,
3777,3934045120.00,0,,,CRC: 0x0,
3778,3934045160.00,0,,,,
3779,3934045200.00,0,,,,
3780,3934045224.00,0,,,,
3781,3934045240.00,0,,,,
3782,3934045264.00,0,,,,
3783,3934045280.00,0,,,,
3784,3934045304.00,0,,,End bit,
3785,3961812168.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
3786,3961812192.00,1,,,Transmission: host,
3787,3961812232.00,1,,,Command: ERASE_WR_BLK_START (32),
3788,3961812272.00,0,,,,
3789,3961812312.00,0,,,,
3790,3961812352.00,0,,,,
3791,3961812392.00,0,,,,
3792,3961812432.00,0,,,,
3793,3961812472.00,0,,,Argument: 0x00000000,
3794,3961812616.00,0,,,,
3795,3961812656.00,0,,,,
3796,3961812696.00,0,,,,
3797,3971071584.00,0,,,,
3798,3971071608.00,0,,,,
3799,3971071624.00,0,,,,
3800,3971071648.00,0,,,,
3801,3971071688.00,0,,,,
3802,3971071728.00,0,,,,
3803,3971071768.00,0,,,,
3804,3971071792.00,0,,,,
3805,3971071808.00,0,,,,
3806,3971071832.00,0,,,,
3807,3971071848.00,0,,,,
3808,3971071872.00,0,,,,
3809,3971071888.00,0,,,,
3810,3971071912.00,0,,,,
3811,3971071952.00,0,,,,
3812,3971071976.00,0,,,,
3813,3971071992.00,0,,,,
3814,3971072016.00,0,,,,
3815,3971072032.00,0,,,,
3816,3971072056.00,0,,,,
3817,3971072072.00,0,,,,
3818,3971072096.00,0,,,,
3819,3971072136.00,0,,,,
3820,3971072176.00,0,,,,
3821,3971072200.00,0,,,,
3822,3971072216.00,0,,,,
3823,3971072240.00,0,,,,
3824,3971072256.00,0,,,,
3825,3971072280.00,0,,,CRC: 0x0,
3826,3971072320.00,0,,,,
3827,3971072360.00,0,,,,
3828,3971072400.00,0,,,,
3829,3971072440.00,0,,,,
3830,3971072480.00,0,,,,
3831,3971072504.00,0,,,,
3832,3971072728.00,0,,,End bit,
3833,3971072832.00,0,,,Start bit,Response: R1
3834,3971072848.00,0,,,Transmission: card,
3835,3971072872.00,0,,,Command: GO_IDLE_STATE (0),
3836,3971072912.00,0,,,,
3837,3971072952.00,0,,,,
3838,3971072992.00,0,,,,
3839,3971073016.00,0,,,,
3840,3971073032.00,0,,,,
3841,3971073056.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
3842,3971073096.00,0,ADDRESS_ERROR,,,
3843,3971073136.00,0,BLOCK_LEN_ERROR,,,
3844,3971073176.00,0,ERASE_SEQ_ERROR,,,
3845,3971073216.00,0,ERASE_PARAM,,,
3846,3971073240.00,0,WP_VIOLATION,,,
3847,3971073320.00,0,CARD_IS_LOCKED,,,
3848,3971073400.00,0,LOCK_UNLOCK_FAILED,,,
3849,3971073424.00,0,COM_CRC_ERROR,,,
3850,3971073440.00,0,ILLEGAL_COMMAND,,,
3851,3971073464.00,0,CARD_ECC_FAILED,,,
3852,3971073504.00,0,CC_ERROR,,,
3853,3971073544.00,0,ERROR,,,
3854,3971111320.00,0,Reserved,,,
3855,3971111344.00,0,Reserved for DEFERRED_RESPONSE,,,
3856,3971111360.00,0,CSD_OVERWRITE,,,
3857,3971111384.00,0,WP_ERASE_SKIP,,,
3858,3971111424.00,0,CARD_ECC_DISABLED,,,
3859,3971111464.00,0,ERASE_RESET,,,
3860,3971111488.00,0,CURRENT_STATE,,,
3861,3971111504.00,0,,,,
3862,3971111528.00,0,,,,
3863,3971111544.00,0,,,,
3864,3971111568.00,0,READY_FOR_DATA,,,
3865,3971111584.00,0,RSVD,,,
3866,3971111608.00,0,FX_EVENT,,,
3867,3971111624.00,0,APP_CMD,,,
3868,3971111648.00,0,Reserved for SDIO card,,,
3869,3971111688.00,0,AKE_SEQ_ERROR,,,
3870,3971111728.00,0,Reserved for application specific commands,,,
3871,3971111752.00,0,Reserved for manufacturer test mode,,,
3872,3971111768.00,0,,,,
3873,3971111792.00,0,,,CRC: 0x0,
3874,3971111808.00,0,,,,
3875,3971111832.00,0,,,,
3876,3971111848.00,0,,,,
3877,3971111872.00,0,,,,
3878,3971111912.00,0,,,,
3879,3971111952.00,0,,,,
3880,3971111976.00,0,,,End bit,
3881,3982792544.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
3882,3982792568.00,1,,,Transmission: host,
3883,3982792584.00,1,,,Command: ERASE_WR_BLK_START (32),
3884,3982792608.00,0,,,,
3885,3982792624.00,0,,,,
3886,3982792648.00,0,,,,
3887,3982792664.00,0,,,,
3888,3982792688.00,0,,,,
3889,3982792712.00,0,,,Argument: 0x00008001,
3890,3982792728.00,0,,,,
3891,3982792752.00,0,,,,
3892,3982792768.00,0,,,,
3893,3982792792.00,0,,,,
3894,3982792808.00,0,,,,
3895,3982792832.00,0,,,,
3896,3982792848.00,0,,,,
3897,3982792872.00,0,,,,
3898,3982792888.00,0,,,,
3899,3982792912.00,0,,,,
3900,3982792952.00,0,,,,
3901,3982792992.00,0,,,,
3902,3982793016.00,0,,,,
3903,3982793032.00,0,,,,
3904,3982793056.00,0,,,,
3905,3982793072.00,1,,,,
3906,3982793096.00,0,,,,
3907,3982793112.00,0,,,,
3908,3982793136.00,0,,,,
3909,3982793152.00,0,,,,
3910,3982793176.00,0,,,,
3911,3982793216.00,0,,,,
3912,3982793256.00,0,,,,
3913,3982793280.00,0,,,,
3914,3982793296.00,0,,,,
3915,3982793320.00,0,,,,
3916,3982793336.00,0,,,,
3917,3982793360.00,0,,,,
3918,3982793400.00,0,,,,
3919,3982793416.00,0,,,,
3920,3982793440.00,1,,,,
3921,3982793480.00,1,,,CRC: 0x78,
3922,3982793520.00,1,,,,
3923,3982793560.00,1,,,,
3924,3982793584.00,1,,,,
3925,3982793624.00,0,,,,
3926,3982793664.00,0,,,,
3927,3982793704.00,0,,,,
3928,3982793744.00,0,,,End bit,
3929,3982793888.00,0,,,Start bit,Response: R1
3930,3982793928.00,0,,,Transmission: card,
3931,3982793968.00,0,,,Command: GO_IDLE_STATE (0),
3932,3982794008.00,0,,,,
3933,3986058016.00,0,,,,
3934,3986058056.00,0,,,,
3935,3986058080.00,0,,,,
3936,3986058096.00,0,,,,
3937,3986058120.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
3938,3986058136.00,0,ADDRESS_ERROR,,,
3939,3986058160.00,0,BLOCK_LEN_ERROR,,,
3940,3986058176.00,0,ERASE_SEQ_ERROR,,,
3941,3986058200.00,0,ERASE_PARAM,,,
3942,3986058216.00,0,WP_VIOLATION,,,
3943,3986058240.00,0,CARD_IS_LOCKED,,,
3944,3986058280.00,0,LOCK_UNLOCK_FAILED,,,
3945,3986058320.00,0,COM_CRC_ERROR,,,
3946,3986058344.00,0,ILLEGAL_COMMAND,,,
3947,3986058360.00,0,CARD_ECC_FAILED,,,
3948,3986058384.00,0,CC_ERROR,,,
3949,3986058400.00,0,ERROR,,,
3950,3986058424.00,0,Reserved,,,
3951,3986058440.00,0,Reserved for DEFERRED_RESPONSE,,,
3952,3986058464.00,0,CSD_OVERWRITE,,,
3953,3986058504.00,0,WP_ERASE_SKIP,,,
3954,3986058544.00,0,CARD_ECC_DISABLED,,,
3955,3986058584.00,0,ERASE_RESET,,,
3956,3986058624.00,0,CURRENT_STATE,,,
3957,3986058648.00,0,,,,
3958,3986058664.00,0,,,,
3959,3986058688.00,0,,,,
3960,3986058704.00,0,READY_FOR_DATA,,,
3961,3986058728.00,0,RSVD,,,
3962,3986058768.00,0,FX_EVENT,,,
3963,3986058808.00,0,APP_CMD,,,
3964,3986058928.00,0,Reserved for SDIO card,,,
3965,3986059152.00,0,AKE_SEQ_ERROR,,,
3966,3986059192.00,0,Reserved for application specific commands,,,
3967,3986059256.00,0,Reserved for manufacturer test mode,,,
3968,3986059272.00,0,,,,
3969,3986059296.00,0,,,CRC: 0x0,
3970,3986059336.00,0,,,,
3971,3986059376.00,0,,,,
3972,3986059416.00,0,,,,
3973,3986059456.00,0,,,,
3974,3986059496.00,0,,,,
3975,3986059520.00,0,,,,
3976,3986059536.00,0,,,End bit,
3977,4133878664.00,0,,,Start bit,CMD56 (GEN_CMD): CMD56
3978,4133878680.00,1,,,Transmission: host,
3979,4133878704.00,1,,,Command: GEN_CMD (56),
3980,4133878720.00,1,,,,
3981,4133878744.00,1,,,,
3982,4133878784.00,0,,,,
3983,4133878800.00,0,,,,
3984,4133878824.00,0,,,,
3985,4133878848.00,0,,,Argument: 0x20000000,
3986,4133878864.00,0,,,,
3987,4133878888.00,1,,,,
3988,4133878904.00,0,,,,
3989,4133878928.00,0,,,,
3990,4133878944.00,0,,,,
3991,4133878968.00,0,,,,
3992,4133878984.00,0,,,,
3993,4133879008.00,0,,,,
3994,4133879024.00,0,,,,
3995,4133879048.00,0,,,,
3996,4133879088.00,0,,,,
3997,4133879112.00,0,,,,
3998,4133879128.00,0,,,,
3999,4133879152.00,0,,,,
4000,4133879168.00,0,,,,
4001,4133879192.00,0,,,,
4002,4133879208.00,0,,,,
4003,4133879232.00,0,,,,
4004,4133879248.00,0,,,,
4005,4133879272.00,0,,,,
4006,4133879288.00,0,,,,
4007,4133879312.00,0,,,,
4008,4133879352.00,0,,,,
4009,4133879392.00,0,,,,
4010,4133879416.00,0,,,,
4011,4133879432.00,0,,,,
4012,4133879456.00,0,,,,
4013,4133879472.00,0,,,,
4014,4133879496.00,0,,,,
4015,4133879512.00,0,,,,
4016,4133879536.00,0,,,,
4017,4133879576.00,0,,,CRC: 0x0,
4018,4133879616.00,0,,,,
4019,4133879640.00,0,,,,
4020,4133879656.00,0,,,,
4021,4133879680.00,0,,,,
4022,4133879720.00,0,,,,
4023,4133879736.00,0,,,,
4024,4133879760.00,1,,,End bit,
4025,4133879880.00,0,,,Start bit,Response: R1
4026,4133879944.00,0,,,Transmission: card,
4027,4133879984.00,0,,,Command: GO_IDLE_STATE (0),
4028,4133880024.00,0,,,,
4029,4133880064.00,0,,,,
4030,4133880104.00,0,,,,
4031,4133880208.00,0,,,,
4032,4133880248.00,0,,,,
4033,4133880288.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4034,4137575992.00,0,ADDRESS_ERROR,,,
4035,4137576032.00,0,BLOCK_LEN_ERROR,,,
4036,4137576056.00,0,ERASE_SEQ_ERROR,,,
4037,4137576072.00,0,ERASE_PARAM,,,
4038,4137576096.00,0,WP_VIOLATION,,,
4039,4137576112.00,0,CARD_IS_LOCKED,,,
4040,4137576136.00,0,LOCK_UNLOCK_FAILED,,,
4041,4137576152.00,0,COM_CRC_ERROR,,,
4042,4137576176.00,0,ILLEGAL_COMMAND,,,
4043,4137576192.00,0,CARD_ECC_FAILED,,,
4044,4137576216.00,0,CC_ERROR,,,
4045,4137576256.00,0,ERROR,,,
4046,4137576296.00,0,Reserved,,,
4047,4137576320.00,0,Reserved for DEFERRED_RESPONSE,,,
4048,4137576336.00,0,CSD_OVERWRITE,,,
4049,4137576360.00,0,WP_ERASE_SKIP,,,
4050,4137576376.00,0,CARD_ECC_DISABLED,,,
4051,4137576400.00,0,ERASE_RESET,,,
4052,4137576416.00,0,CURRENT_STATE,,,
4053,4137576440.00,0,,,,
4054,4137576480.00,0,,,,
4055,4137576520.00,0,,,,
4056,4137576560.00,0,READY_FOR_DATA,,,
4057,4137576600.00,0,RSVD,,,
4058,4137576624.00,0,FX_EVENT,,,
4059,4137576640.00,0,APP_CMD,,,
4060,4137576664.00,0,Reserved for SDIO card,,,
4061,4137576680.00,0,AKE_SEQ_ERROR,,,
4062,4137576704.00,0,Reserved for application specific commands,,,
4063,4137576720.00,0,Reserved for manufacturer test mode,,,
4064,4137576744.00,0,,,,
4065,4137576784.00,0,,,CRC: 0x0,
4066,4137576904.00,0,,,,
4067,4137577128.00,0,,,,
4068,4137577168.00,0,,,,
4069,4137577232.00,0,,,,
4070,4137577248.00,0,,,,
4071,4137577272.00,0,,,,
4072,4137577288.00,0,,,End bit,
4073,4157050768.00,0,,,Start bit,CMD23 (SET_BLOCK_COUNT): CMD23
4074,4157050808.00,1,,,Transmission: host,
4075,4157050832.00,0,,,Command: SET_BLOCK_COUNT (23),
4076,4157050848.00,1,,,,
4077,4157050872.00,0,,,,
4078,4157050912.00,1,,,,
4079,4157050952.00,1,,,,
4080,4157050992.00,1,,,,
4081,4157051056.00,0,,,Argument: 0x00000000,
4082,4157051096.00,0,,,,
4083,4157051136.00,0,,,,
4084,4157051176.00,0,,,,
4085,4157051216.00,0,,,,
4086,4157051280.00,0,,,,
4087,4157051320.00,0,,,,
4088,4157051360.00,0,,,,
4089,4157051400.00,0,,,,
4090,4157051504.00,0,,,,
4091,4160698320.00,0,,,,
4092,4160698360.00,0,,,,
4093,4160698384.00,0,,,,
4094,4160698400.00,0,,,,
4095,4160698440.00,0,,,,
4096,4160698464.00,0,,,,
4097,4160698480.00,0,,,,
4098,4160698504.00,0,,,,
4099,4160698520.00,0,,,,
4100,4160698544.00,0,,,,
4101,4160698584.00,0,,,,
4102,4160698624.00,0,,,,
4103,4160698648.00,0,,,,
4104,4160698664.00,0,,,,
4105,4160698688.00,0,,,,
4106,4160698704.00,0,,,,
4107,4160698728.00,0,,,,
4108,4160698744.00,0,,,,
4109,4160698768.00,0,,,,
4110,4160698808.00,0,,,,
4111,4160698848.00,0,,,,
4112,4160698872.00,0,,,,
4113,4160698888.00,0,,,CRC: 0x0,
4114,4160698912.00,0,,,,
4115,4160698928.00,0,,,,
4116,4160698952.00,0,,,,
4117,4160698968.00,0,,,,
4118,4160698992.00,0,,,,
4119,4160699032.00,0,,,,
4120,4160699072.00,0,,,End bit,
4121,4160699136.00,0,,,Start bit,Response: R1
4122,4160699176.00,0,,,Transmission: card,
4123,4160699216.00,0,,,Command: GO_IDLE_STATE (0),
4124,4160699440.00,0,,,,
4125,4160699480.00,0,,,,
4126,4160699520.00,0,,,,
4127,4160699624.00,0,,,,
4128,4160699664.00,0,,,,
4129,4160699704.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4130,4160699744.00,0,ADDRESS_ERROR,,,
4131,4160699768.00,0,BLOCK_LEN_ERROR,,,
4132,4160699784.00,0,ERASE_SEQ_ERROR,,,
4133,4160699808.00,0,ERASE_PARAM,,,
4134,4160699848.00,0,WP_VIOLATION,,,
4135,4160699888.00,0,CARD_IS_LOCKED,,,
4136,4160699928.00,0,LOCK_UNLOCK_FAILED,,,
4137,4160699968.00,0,COM_CRC_ERROR,,,
4138,4160699992.00,0,ILLEGAL_COMMAND,,,
4139,4160700032.00,0,CARD_ECC_FAILED,,,
4140,4160700072.00,0,CC_ERROR,,,
4141,4160700112.00,0,ERROR,,,
4142,4160700152.00,0,Reserved,,,
4143,4160700176.00,0,Reserved for DEFERRED_RESPONSE,,,
4144,4160700192.00,0,CSD_OVERWRITE,,,
4145,4160700216.00,0,WP_ERASE_SKIP,,,
4146,4160700256.00,0,CARD_ECC_DISABLED,,,
4147,4160738056.00,0,ERASE_RESET,,,
4148,4160738080.00,0,CURRENT_STATE,,,
4149,4160738096.00,0,,,,
4150,4160738120.00,0,,,,
4151,4160738160.00,0,,,,
4152,4160738200.00,0,READY_FOR_DATA,,,
4153,4160738240.00,0,RSVD,,,
4154,4160738264.00,0,FX_EVENT,,,
4155,4160738280.00,0,APP_CMD,,,
4156,4160738304.00,0,Reserved for SDIO card,,,
4157,4160738320.00,0,AKE_SEQ_ERROR,,,
4158,4160738344.00,0,Reserved for application specific commands,,,
4159,4160738360.00,0,Reserved for manufacturer test mode,,,
4160,4160738384.00,0,,,,
4161,4160738424.00,0,,,CRC: 0x0,
4162,4160738464.00,0,,,,
4163,4160738488.00,0,,,,
4164,4160738504.00,0,,,,
4165,4160738528.00,0,,,,
4166,4160738544.00,0,,,,
4167,4160738568.00,0,,,,
4168,4160738608.00,0,,,End bit,
4169,4255887352.00,0,,,Start bit,CMD62 (Reserved for manufacturer): CMD62
4170,4255887456.00,1,,,Transmission: host,
4171,4255887472.00,1,,,Command: Reserved for manufacturer (62),
4172,4255887496.00,1,,,,
4173,4255887512.00,1,,,,
4174,4255887536.00,1,,,,
4175,4255887552.00,1,,,,
4176,4255887576.00,0,,,,
4177,4255887592.00,0,,,Argument: 0x10000040,
4178,4255887616.00,0,,,,
4179,4255887632.00,0,,,,
4180,4255887656.00,1,,,,
4181,4255887696.00,0,,,,
4182,4255887720.00,0,,,,
4183,4255887736.00,0,,,,
4184,4255887760.00,0,,,,
4185,4255887776.00,0,,,,
4186,4255887800.00,0,,,,
4187,4255887816.00,0,,,,
4188,4255887840.00,0,,,,
4189,4255887856.00,0,,,,
4190,4255887880.00,0,,,,
4191,4255887896.00,0,,,,
4192,4255887920.00,0,,,,
4193,4255887936.00,0,,,,
4194,4255887960.00,0,,,,
4195,4255888000.00,0,,,,
4196,4255888040.00,0,,,,
4197,4255888064.00,0,,,,
4198,4255888080.00,0,,,,
4199,4255888104.00,0,,,,
4200,4255888120.00,0,,,,
4201,4255888144.00,0,,,,
4202,4255888160.00,1,,,,
4203,4255888184.00,0,,,,
4204,4255888200.00,0,,,,
4205,4255888224.00,0,,,,
4206,4255888240.00,0,,,,
4207,4255888264.00,0,,,,
4208,4255888304.00,0,,,,
4209,4255888344.00,0,,,CRC: 0x0,
4210,4255888384.00,0,,,,
4211,4255888408.00,0,,,,
4212,4255888424.00,0,,,,
4213,4255888448.00,0,,,,
4214,4255888488.00,0,,,,
4215,4255888504.00,0,,,,
4216,4255888528.00,1,,,End bit,
4217,4255888648.00,0,,,Start bit,Response: R1
4218,4255888688.00,0,,,Transmission: card,
4219,4255888752.00,0,,,Command: GO_IDLE_STATE (0),
4220,4255888792.00,0,,,,
4221,4255888832.00,0,,,,
4222,4255888872.00,0,,,,
4223,4255888912.00,0,,,,
4224,4255888952.00,0,,,,
4225,4255889096.00,0,OUT_OF_RANGE,Card status,Argument: 0x00000000,
4226,4255889136.00,0,ADDRESS_ERROR,,,
4227,4259062176.00,0,BLOCK_LEN_ERROR,,,
4228,4259062200.00,0,ERASE_SEQ_ERROR,,,
4229,4259062216.00,0,ERASE_PARAM,,,
4230,4259062240.00,0,WP_VIOLATION,,,
4231,4259062280.00,0,CARD_IS_LOCKED,,,
4232,4259062320.00,0,LOCK_UNLOCK_FAILED,,,
4233,4259062344.00,0,COM_CRC_ERROR,,,
4234,4259062360.00,0,ILLEGAL_COMMAND,,,
4235,4259062384.00,0,CARD_ECC_FAILED,,,
4236,4259062400.00,0,CC_ERROR,,,
4237,4259062424.00,0,ERROR,,,
4238,4259062440.00,0,Reserved,,,
4239,4259062464.00,0,Reserved for DEFERRED_RESPONSE,,,
4240,4259062504.00,0,CSD_OVERWRITE,,,
4241,4259062544.00,0,WP_ERASE_SKIP,,,
4242,4259062568.00,0,CARD_ECC_DISABLED,,,
4243,4259062584.00,0,ERASE_RESET,,,
4244,4259062608.00,0,CURRENT_STATE,,,
4245,4259062624.00,0,,,,
4246,4259062648.00,0,,,,
4247,4259062664.00,0,,,,
4248,4259062688.00,0,READY_FOR_DATA,,,
4249,4259062728.00,0,RSVD,,,
4250,4259062768.00,0,FX_EVENT,,,
4251,4259062808.00,0,APP_CMD,,,
4252,4259062832.00,0,Reserved for SDIO card,,,
4253,4259062848.00,0,AKE_SEQ_ERROR,,,
4254,4259062872.00,0,Reserved for application specific commands,,,
4255,4259062888.00,0,Reserved for manufacturer test mode,,,
4256,4259062912.00,0,,,,
4257,4259062952.00,0,,,CRC: 0x0,
4258,4259062992.00,0,,,,
4259,4259063032.00,0,,,,
4260,4259063072.00,0,,,,
4261,4259063096.00,0,,,,
4262,4259063320.00,0,,,,
4263,4259063336.00,0,,,,
4264,4259063360.00,0,,,End bit,
4265,4356649032.00,0,,,Start bit,CMD32 (ERASE_WR_BLK_START): CMD32
4266,4356649056.00,1,,,Transmission: host,
4267,4356649072.00,1,,,Command: ERASE_WR_BLK_START (32),
4268,4356649096.00,0,,,,
4269,4356649112.00,0,,,,
4270,4356649136.00,0,,,,
4271,4356649152.00,0,,,,
4272,4356649176.00,0,,,,
4273,4356649192.00,0,,,Argument: 0x00004003,
4274,4356649216.00,0,,,,
4275,4356649232.00,0,,,,
4276,4356649256.00,0,,,,
4277,4356649272.00,0,,,,
4278,4356649296.00,0,,,,
4279,4356649336.00,0,,,,
4280,4356649376.00,0,,,,
4281,4356649400.00,0,,,,
4282,4356649416.00,0,,,,
4283,4356649440.00,0,,,,
4284,4356649456.00,0,,,,
4285,4356649480.00,0,,,,
4286,4356649496.00,0,,,,
4287,4356649520.00,0,,,,
4288,4356649536.00,0,,,,
4289,4356649560.00,0,,,,
4290,4356649576.00,1,,,,
4291,4356649600.00,0,,,,
4292,4356649616.00,0,,,,
4293,4356649640.00,0,,,,
4294,4356649656.00,0,,,,
4295,4356649680.00,0,,,,
4296,4356649720.00,0,,,,
4297,4356649760.00,0,,,,
4298,4356649800.00,0,,,,
4299,4356649840.00,0,,,,
4300,4356649880.00,0,,,,
4301,4356649904.00,0,,,,
4302,4356649920.00,0,,,,
4303,4356649944.00,1,,,,
